"Default Config","Default Config",module,Magento_Config
"Save Config","Save Config",module,Magento_Config
[GLOBAL],[GLOBAL],module,Magento_Config
[WEBSITE],[WEBSITE],module,Magento_Config
"[STORE VIEW]","[STORE VIEW]",module,Magento_Config
"Use system value","Use system value",module,Magento_Config
"Use Default","Use Default",module,Magento_Config
"Use Website","Use Website",module,Magento_Config
Add,Add,module,Magento_Config
"Delete File","Delete File",module,Magento_Config
"Search String","Search String",module,Magento_Config
"Design Theme","Design Theme",module,Magento_Config
"Add \Exception","Add \Exception",module,Magento_Config
"-- No Theme --","-- No Theme --",module,Magento_Config
Enable,Enable,module,Magento_Config
Disable,Disable,module,Magento_Config
Configuration,Configuration,module,Magento_Config
"The class for ""%1"" type wasn't declared. Enter the class and try again.","The class for ""%1"" type wasn't declared. Enter the class and try again.",module,Magento_Config
"%1 should implement %2","%1 should implement %2",module,Magento_Config
"The value you set has already been locked. To change the value, use the --%1 option.","The value you set has already been locked. To change the value, use the --%1 option.",module,Magento_Config
%1,%1,module,Magento_Config
"Configuration for path: ""%1"" doesn't exist","Configuration for path: ""%1"" doesn't exist",module,Magento_Config
System,System,module,Magento_Config
"You saved the configuration.","You saved the configuration.",module,Magento_Config
"Something went wrong while saving this configuration:","Something went wrong while saving this configuration:",module,Magento_Config
"Page not found.","Page not found.",module,Magento_Config
"Please specify the admin custom URL.","Please specify the admin custom URL.",module,Magento_Config
"Invalid %1. %2","Invalid %1. %2",module,Magento_Config
"Value must be a URL or one of placeholders: %1","Value must be a URL or one of placeholders: %1",module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".",module,Magento_Config
"%1 An empty value is allowed as well.","%1 An empty value is allowed as well.",module,Magento_Config
"Specify a fully qualified URL.","Specify a fully qualified URL.",module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","Selected allowed currency ""%1"" is not available in installed currencies.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","Default display currency ""%1"" is not available in allowed currencies.",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.","Sorry, we haven't installed the base currency you selected.",module,Magento_Config
"We can't save the Cron expression.","We can't save the Cron expression.",module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","Sorry, we haven't installed the default display currency you selected.",module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.","Sorry, the default display currency you selected is not available in allowed currencies.",module,Magento_Config
"The ""%1"" email address is incorrect. Verify the email address and try again.","The ""%1"" email address is incorrect. Verify the email address and try again.",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","The sender name ""%1"" is not valid. Please use only visible characters and spaces.",module,Magento_Config
"Maximum sender name length is 255. Please correct your settings.","Maximum sender name length is 255. Please correct your settings.",module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.","The file you're uploading exceeds the server size limit of %1 kilobytes.",module,Magento_Config
"The base directory to upload file is not specified.","The base directory to upload file is not specified.",module,Magento_Config
