"Add configurable attributes to the current Attribute Set (""%1"")","Add configurable attributes to the current Attribute Set (""%1"")",module,Magento_ConfigurableProduct
"Add configurable attributes to the new Attribute Set based on current","Add configurable attributes to the new Attribute Set based on current",module,Magento_ConfigurableProduct
"New attribute set name","New attribute set name",module,Magento_ConfigurableProduct
"Add configurable attributes to the existing Attribute Set","Add configurable attributes to the existing Attribute Set",module,Magento_ConfigurableProduct
"Choose existing Attribute Set","Choose existing Attribute Set",module,Magento_ConfigurableProduct
Save,Save,module,Magento_ConfigurableProduct
"Save & New","Save & New",module,Magento_ConfigurableProduct
"Save & Duplicate","Save & Duplicate",module,Magento_ConfigurableProduct
"Save & Close","Save & Close",module,Magento_ConfigurableProduct
Configurations,Configurations,module,Magento_ConfigurableProduct
"Attribute Values","Attribute Values",module,Magento_ConfigurableProduct
"Bulk Images &amp; Price","Bulk Images &amp; Price",module,Magento_ConfigurableProduct
"Create New Attribute","Create New Attribute",module,Magento_ConfigurableProduct
"Select Attributes","Select Attributes",module,Magento_ConfigurableProduct
Summary,Summary,module,Magento_ConfigurableProduct
"Choose an Option...","Choose an Option...",module,Magento_ConfigurableProduct
"The value of attribute """"%1"""" must be unique","The value of attribute """"%1"""" must be unique",module,Magento_ConfigurableProduct
"This attribute is used in configurable products.","This attribute is used in configurable products.",module,Magento_ConfigurableProduct
"The product is already attached.","The product is already attached.",module,Magento_ConfigurableProduct
"The parent product doesn't have configurable product options.","The parent product doesn't have configurable product options.",module,Magento_ConfigurableProduct
"The child product doesn't have the ""%1"" attribute value. Verify the value and try again.","The child product doesn't have the ""%1"" attribute value. Verify the value and try again.",module,Magento_ConfigurableProduct
"The product with the ""%1"" SKU isn't a configurable product.","The product with the ""%1"" SKU isn't a configurable product.",module,Magento_ConfigurableProduct
"The option that was requested doesn't exist. Verify the entity and try again.","The option that was requested doesn't exist. Verify the entity and try again.",module,Magento_ConfigurableProduct
"The ""%1"" entity that was requested doesn't exist. Verify the entity and try again.","The ""%1"" entity that was requested doesn't exist. Verify the entity and try again.",module,Magento_ConfigurableProduct
"The variations from the ""%1"" product can't be deleted.","The variations from the ""%1"" product can't be deleted.",module,Magento_ConfigurableProduct
"The option with ""%1"" ID can't be deleted.","The option with ""%1"" ID can't be deleted.",module,Magento_ConfigurableProduct
"Option with id ""%1"" not found","Option with id ""%1"" not found",module,Magento_ConfigurableProduct
"An error occurred while saving the option. Please try to save again.","An error occurred while saving the option. Please try to save again.",module,Magento_ConfigurableProduct
"This is implemented for the ""%1"" configurable product only.","This is implemented for the ""%1"" configurable product only.",module,Magento_ConfigurableProduct
"Option attribute ID is not specified.","Option attribute ID is not specified.",module,Magento_ConfigurableProduct
