"Delete Selected Problems","Delete Selected Problems",module,Magento_Newsletter
"Unsubscribe Selected","Unsubscribe Selected",module,Magento_Newsletter
Back,Back,module,Magento_Newsletter
Reset,Reset,module,Magento_Newsletter
"Preview Template","Preview Template",module,Magento_Newsletter
"Save Newsletter","Save Newsletter",module,Magento_Newsletter
"Save and Resume","Save and Resume",module,Magento_Newsletter
"View Newsletter","View Newsletter",module,Magento_Newsletter
"Edit Newsletter","Edit Newsletter",module,Magento_Newsletter
"Queue Information","Queue Information",module,Magento_Newsletter
"Queue Date Start","Queue Date Start",module,Magento_Newsletter
"Subscribers From","Subscribers From",module,Magento_Newsletter
Subject,Subject,module,Magento_Newsletter
"Sender Name","Sender Name",module,Magento_Newsletter
"Sender Email","Sender Email",module,Magento_Newsletter
Message,Message,module,Magento_Newsletter
"Newsletter Styles","Newsletter Styles",module,Magento_Newsletter
Start,Start,module,Magento_Newsletter
Pause,Pause,module,Magento_Newsletter
"Do you really want to cancel the queue?","Do you really want to cancel the queue?",module,Magento_Newsletter
Cancel,Cancel,module,Magento_Newsletter
Resume,Resume,module,Magento_Newsletter
Preview,Preview,module,Magento_Newsletter
"Add New Template","Add New Template",module,Magento_Newsletter
"Newsletter Templates","Newsletter Templates",module,Magento_Newsletter
"Convert to Plain Text","Convert to Plain Text",module,Magento_Newsletter
"Return HTML Version","Return HTML Version",module,Magento_Newsletter
"Delete Template","Delete Template",module,Magento_Newsletter
"Save As","Save As",module,Magento_Newsletter
"Save Template","Save Template",module,Magento_Newsletter
"Edit Newsletter Template","Edit Newsletter Template",module,Magento_Newsletter
"New Newsletter Template","New Newsletter Template",module,Magento_Newsletter
"Template Information","Template Information",module,Magento_Newsletter
"Template Name","Template Name",module,Magento_Newsletter
"Template Subject","Template Subject",module,Magento_Newsletter
"Template Content","Template Content",module,Magento_Newsletter
"Template Styles","Template Styles",module,Magento_Newsletter
"No Templates Found","No Templates Found",module,Magento_Newsletter
ID,ID,module,Magento_Newsletter
Template,Template,module,Magento_Newsletter
Added,Added,module,Magento_Newsletter
Updated,Updated,module,Magento_Newsletter
Sender,Sender,module,Magento_Newsletter
"Template Type","Template Type",module,Magento_Newsletter
Action,Action,module,Magento_Newsletter
"Queue Newsletter","Queue Newsletter",module,Magento_Newsletter
"We unsubscribed the people you identified.","We unsubscribed the people you identified.",module,Magento_Newsletter
"The problems you identified have been deleted.","The problems you identified have been deleted.",module,Magento_Newsletter
"Newsletter Problems Report","Newsletter Problems Report",module,Magento_Newsletter
"Newsletter Problem Reports","Newsletter Problem Reports",module,Magento_Newsletter
"Newsletter Queue","Newsletter Queue",module,Magento_Newsletter
"Edit Queue","Edit Queue",module,Magento_Newsletter
"Please correct the newsletter template and try again.","Please correct the newsletter template and try again.",module,Magento_Newsletter
"You saved the newsletter queue.","You saved the newsletter queue.",module,Magento_Newsletter
"Newsletter Subscribers","Newsletter Subscribers",module,Magento_Newsletter
Newsletter,Newsletter,module,Magento_Newsletter
Subscribers,Subscribers,module,Magento_Newsletter
"Please select one or more subscribers.","Please select one or more subscribers.",module,Magento_Newsletter
"Total of %1 record(s) were deleted.","Total of %1 record(s) were deleted.",module,Magento_Newsletter
"A total of %1 record(s) were updated.","A total of %1 record(s) were updated.",module,Magento_Newsletter
"The newsletter template has been deleted.","The newsletter template has been deleted.",module,Magento_Newsletter
"We can't delete this template right now.","We can't delete this template right now.",module,Magento_Newsletter
"Edit Template","Edit Template",module,Magento_Newsletter
"New Template","New Template",module,Magento_Newsletter
"Create Newsletter Template","Create Newsletter Template",module,Magento_Newsletter
"The newsletter template has been saved.","The newsletter template has been saved.",module,Magento_Newsletter
"Something went wrong while saving this template.","Something went wrong while saving this template.",module,Magento_Newsletter
"Newsletter Subscription","Newsletter Subscription",module,Magento_Newsletter
"Something went wrong while saving your subscription.","Something went wrong while saving your subscription.",module,Magento_Newsletter
"We have saved your subscription.","We have saved your subscription.",module,Magento_Newsletter
"A confirmation request has been sent.","A confirmation request has been sent.",module,Magento_Newsletter
"We have removed your newsletter subscription.","We have removed your newsletter subscription.",module,Magento_Newsletter
"We have updated your subscription.","We have updated your subscription.",module,Magento_Newsletter
"Your subscription has been confirmed.","Your subscription has been confirmed.",module,Magento_Newsletter
"This is an invalid subscription confirmation code.","This is an invalid subscription confirmation code.",module,Magento_Newsletter
"This is an invalid subscription ID.","This is an invalid subscription ID.",module,Magento_Newsletter
"This email address is already assigned to another user.","This email address is already assigned to another user.",module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.",module,Magento_Newsletter
"Please enter a valid email address.","Please enter a valid email address.",module,Magento_Newsletter
