Driving,Driving,module,Magento_InventoryDistanceBasedSourceSelectionAdminUi
Walking,Walking,module,Magento_InventoryDistanceBasedSourceSelectionAdminUi
Bicycling,Bicycling,module,Magento_InventoryDistanceBasedSourceSelectionAdminUi
Distance,Distance,module,Magento_InventoryDistanceBasedSourceSelectionAdminUi
"Time to destination","Time to destination",module,Magento_InventoryDistanceBasedSourceSelectionAdminUi
